,Code,Name,Country,Exchange,Currency,Type,Isin,F-Score,PEG-Ratio,Industry,Sector,Price to Book,Market Cap,50 Day Av,200 Day Av,Profit Margin,Gross Margin
225,0242.HK,Shun Tak Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0242001243,,,,,,,,,,
226,0243.HK,QPL International Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG7302M2110,,,,,,,,,,
227,0243-OL.HK,QPL INT'L,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
228,0244.HK,The Sincere Company Limited,Hong Kong,HK,HKD,Common Stock,HK0244001258,,,,,,,,,,
229,0245.HK,China Vered Financial Holding Corporation Limited,Hong Kong,HK,HKD,Common Stock,HK0000268943,,,,,,,,,,
230,0247.HK,Tsim Sha Tsui Properties Limited,Hong Kong,HK,HKD,Common Stock,HK0247001271,,,,,,,,,,
231,0248.HK,HKC International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG4515X1007,,,,,,,,,,
232,0250.HK,Sino-i Technology Limited,Hong Kong,HK,HKD,Common Stock,HK0250031678,,,,,,,,,,
233,0251.HK,S E A Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG7946B1000,,,,,,,,,,
234,0252.HK,Southeast Asia Properties & Finance Limited,Hong Kong,HK,HKD,Common Stock,HK0252001307,,,,,,,,,,
235,0253.HK,Shun Ho Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0253001314,,,,,,,,,,
236,0255.HK,Lung Kee (Bermuda) Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG5697D1011,,,,,,,,,,
237,0256.HK,Citychamp Watch & Jewellery Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2161T1004,,,,,,,,,,
238,0257.HK,China Everbright Environment Group Limited,Hong Kong,HK,HKD,Common Stock,HK0257001336,,,,,,,,,,
239,0258.HK,Tomson Group Limited,Hong Kong,HK,HKD,Common Stock,KYG8917R1083,,,,,,,,,,
240,0259.HK,Yeebo (International Holdings) Limited,Hong Kong,HK,HKD,Common Stock,BMG9835R1051,,,,,,,,,,
241,0259-OL.HK,YEEBO (INT'L H),Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
242,0260.HK,AVIC Joy Holdings (HK) Limited,Hong Kong,HK,HKD,Common Stock,HK0260032278,,,,,,,,,,
243,0261.HK,GBA Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG4153U1036,,,,,,,,,,
244,0262.HK,Deson Development International Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG2734F1656,,,,,,,,,,
245,0264.HK,China International Development Corporation Limited,Hong Kong,HK,HKD,Common Stock,KYG2121T1094,,,,,,,,,,
246,0265.HK,Orient Victory Travel Group Company Limited,Hong Kong,HK,HKD,Common Stock,KYG6777V1106,,,,,,,,,,
247,0266.HK,Tian Teck Land Limited,Hong Kong,HK,HKD,Common Stock,HK0266001368,,,,,,,,,,
248,0267.HK,CITIC Limited,Hong Kong,HK,HKD,Common Stock,HK0267001375,,,,,,,,,,
249,0268.HK,Kingdee International Software Group Company Limited,Hong Kong,HK,HKD,Common Stock,KYG525681477,,,,,,,,,,
250,0269.HK,China Resources and Transportation Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2162D1126,,,,,,,,,,
251,0270.HK,Guangdong Investment Limited,Hong Kong,HK,HKD,Common Stock,HK0270001396,,,Utilities—Regulated Water,Utilities,1.6289728,72046780416.0,11.021765,12.300143,0.18754,0.47169998
252,0271.HK,Asiasec Properties Limited,Hong Kong,HK,HKD,Common Stock,HK0271007608,,,,,,,,,,
253,0272.HK,Shui On Land Limited,Hong Kong,HK,HKD,Common Stock,KYG811511131,,,,,,,,,,
254,0272-OL.HK,SHUI ON LAND,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
255,0273.HK,Mason Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0000227089,,,,,,,,,,
256,0274.HK,China Billion Resources Limited,Hong Kong,HK,HKD,Common Stock,KYG2115F1312,,,,,,,,,,
257,0276.HK,Mongolia Energy Corporation Limited,Hong Kong,HK,HKD,Common Stock,BMG6260K1595,,,,,,,,,,
258,0277.HK,Tern Properties Company Limited,Hong Kong,HK,HKD,Common Stock,HK0277001415,,,,,,,,,,
259,0278.HK,Wah Ha Realty Company Limited,Hong Kong,HK,HKD,Common Stock,HK0278001422,,,,,,,,,,
260,0280.HK,King Fook Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0280001436,,,,,,,,,,
261,0281.HK,Rivera (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,HK0281001443,,,,,,,,,,
262,0285.HK,BYD Electronic (International) Company Limited,Hong Kong,HK,HKD,Common Stock,HK0285041858,,,,,,,,,,
263,0286.HK,Aidigong Maternal & Child Health Limited,Hong Kong,HK,HKD,Common Stock,BMG0133U1062,,,,,,,,,,
264,0287.HK,Winfair Investment Company Limited,Hong Kong,HK,HKD,Common Stock,HK0287001470,,,,,,,,,,
265,0287-OL.HK,WINFAIR INV,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
266,0288.HK,WH Group Limited,Hong Kong,HK,HKD,Common Stock,KYG960071028,,,Packaged Foods,Consumer Defensive,8.501401,89503367168.0,6.506,6.74775,0.04399,0.1528
267,0289.HK,Wing On Company International Limited,Hong Kong,HK,HKD,Common Stock,BMG970561087,,,,,,,,,,
268,0290.HK,China Fortune Financial Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2118A1132,,,,,,,,,,
269,0291.HK,China Resources Beer (Holdings) Company Limited,Hong Kong,HK,HKD,Common Stock,HK0291001490,,,,,,,,,,
270,0292.HK,Asia Standard Hotel Group Limited,Hong Kong,HK,HKD,Common Stock,BMG0535U1751,,,,,,,,,,
271,0293.HK,Cathay Pacific Airways Limited,Hong Kong,HK,HKD,Common Stock,HK0293001514,,,,,,,,,,
272,0294.HK,Yangtzekiang Garment Limited,Hong Kong,HK,HKD,Common Stock,HK0294001521,,,,,,,,,,
273,0294-OL.HK,YANGTZEKIANG,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
274,0295.HK,Kong Sun Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0000120151,,,,,,,,,,
275,0296.HK,Emperor Entertainment Hotel Limited,Hong Kong,HK,HKD,Common Stock,BMG313891027,,,,,,,,,,
276,0297.HK,Sinofert Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG8403G1033,,,,,,,,,,
277,0298.HK,Chuang's China Investments Limited,Hong Kong,HK,HKD,Common Stock,BMG2122W1010,,,,,,,,,,
278,0299.HK,Glory Sun Land Group Limited,Hong Kong,HK,HKD,Common Stock,KYG3997X1170,,,,,,,,,,
279,0301.HK,SANVO Fine Chemicals Group Limited,Hong Kong,HK,HKD,Common Stock,KYG7809C1042,,,,,,,,,,
280,0302.HK,CMGE Technology Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2347J1094,,,,,,,,,,
281,0303.HK,Vtech Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG9400S1329,,,,,,,,,,
282,0305.HK,Wuling Motors Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG9604B1090,,,,,,,,,,
283,0306.HK,Kwoon Chung Bus Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG5330P1077,,,,,,,,,,
284,0308.HK,China Travel International Investment Hong Kong Limited,Hong Kong,HK,HKD,Common Stock,HK0308001558,,,,,,,,,,
285,0309.HK,Xinhua News Media Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5699G1367,,,,,,,,,,
286,0310.HK,Prosperity Investment Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG727401637,,,,,,,,,,
287,0311.HK,Luen Thai Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5697P1046,,,,,,,,,,
288,0312.HK,Shirble Department Store Holdings (China) Limited,Hong Kong,HK,HKD,Common Stock,KYG810871015,,,,,,,,,,
289,0313.HK,Richly Field China Development Limited,Hong Kong,HK,HKD,Common Stock,BMG7568A1099,,,,,,,,,,
290,0315.HK,SmarTone Telecommunications Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG8219Z1059,,,,,,,,,,
291,0316.HK,Orient Overseas (International) Limited,Hong Kong,HK,HKD,Common Stock,BMG677491539,,,,,,,,,,
292,0317.HK,CSSC Offshore & Marine Engineering (Group) Company Limited,Hong Kong,HK,HKD,Common Stock,CNE100000395,,,,,,,,,,
293,0318.HK,Vongroup Limited,Hong Kong,HK,HKD,Common Stock,KYG9387J1132,,,,,,,,,,
294,0320.HK,Computime Group Limited,Hong Kong,HK,HKD,Common Stock,KYG2341T1031,,,,,,,,,,
295,0321.HK,Texwinca Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG8770Z1068,,,,,,,,,,
296,0322.HK,Tingyi (Cayman Islands) Holding Corp,Hong Kong,HK,HKD,Common Stock,KYG8878S1030,,,,,,,,,,
297,0323.HK,Maanshan Iron & Steel Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000003R8,,,,,,,,,,
298,0326.HK,China Star Entertainment Limited,Hong Kong,HK,HKD,Common Stock,BMG8437G3195,,,,,,,,,,
299,0327.HK,PAX Global Technology Limited,Hong Kong,HK,HKD,Common Stock,BMG6955J1036,,,,,,,,,,
300,0328.HK,Alco Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG0154K1027,,,,,,,,,,
301,0329.HK,OCI International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG6706E1061,,,,,,,,,,
302,0330.HK,Esprit Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG3122U1457,,,,,,,,,,
303,0331.HK,FSE Lifestyle Services Limited,Hong Kong,HK,HKD,Common Stock,KYG3727N1088,6.0,,,,,,,,,
304,0332.HK,Yuan Heng Gas Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG9877V1054,8.0,,,,,,,,,
305,0332-OL.HK,YUANHENG GAS,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
306,0333.HK,Top Form International Limited,Hong Kong,HK,HKD,Common Stock,BMG8922H1299,,,,,,,,,,
307,0334.HK,China Display Optoelectronics Technology Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG2120L1072,4.0,,,,,,,,,
308,0335.HK,Upbest Group Limited,Hong Kong,HK,HKD,Common Stock,KYG9288X1043,,,,,,,,,,
309,0336.HK,Huabao International Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG4639H1227,5.0,,,,,,,,,
310,0337.HK,Greenland Hong Kong Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG4587S1049,2.0,,,,,,,,,
311,0338.HK,Sinopec Shanghai Petrochemical Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000004C8,,,,,,,,,,
312,0339.HK,Core Economy Investment Group Limited,Hong Kong,HK,HKD,Common Stock,BMG2423L1019,,,,,,,,,,
313,0340.HK,Tongguan Gold Group Limited,Hong Kong,HK,HKD,Common Stock,BMG8919D1074,,,,,,,,,,
314,0341.HK,Café de Coral Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG1744V1037,,,,,,,,,,
315,0342.HK,NewOcean Energy Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG6469T1009,,,,,,,,,,
316,0343.HK,Culturecom Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG2587F2058,,,,,,,,,,
317,0345.HK,Vitasoy International Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0345001611,,,Packaged Foods,Consumer Defensive,5.9179454,21410793472.0,21.747143,28.216072,0.072919995,0.52496
318,0346.HK,Yanchang Petroleum International Limited,Hong Kong,HK,HKD,Common Stock,BMG9833W1064,,,,,,,,,,
319,0346-OL.HK,YANCHANG PETRO,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
320,0347.HK,Angang Steel Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000001V4,,,Steel,Basic Materials,1.0683413,67404087296.0,5.2208333,4.8446426,0.05171,0.118760005
321,0348.HK,China Healthwise Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2120E1118,,,,,,,,,,
322,0351.HK,Asia Energy Logistics Group Limited,Hong Kong,HK,HKD,Common Stock,HK0000527306,,,,,,,,,,
323,0352.HK,Fortune Sun (China) Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG364261076,,,,,,,,,,
324,0354.HK,Chinasoft International Limited,Hong Kong,HK,HKD,Common Stock,KYG2110A1114,,,,,,,,,,
325,0355.HK,Century City International Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG2020F1683,,,,,,,,,,
326,0356.HK,DT Capital Limited,Hong Kong,HK,HKD,Common Stock,KYG2848V1068,,,,,,,,,,
327,0357.HK,Hainan Meilan International Airport Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000003B2,,,,,,,,,,
328,0358.HK,Jiangxi Copper Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000003K3,,,,,,,,,,
329,0359.HK,China Haisheng Juice Holdings Co. Ltd,Hong Kong,HK,HKD,Common Stock,KYG2111D1060,,,,,,,,,,
330,0360.HK,New Focus Auto Tech Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG645451090,,,,,,,,,,
331,0361.HK,Sino Golf Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG816821091,,,,,,,,,,
332,0362.HK,Xinyang Maojian Group Limited,Hong Kong,HK,HKD,Common Stock,BMG983051084,,,,,,,,,,
333,0362-OL.HK,C ZENITH CHEM,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
334,0363.HK,Shanghai Industrial Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0363006039,,,,,,,,,,
335,0365.HK,Sino ICT Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG9340L1063,,,,,,,,,,
336,0366.HK,Luks Group (Vietnam Holdings) Company Limited,Hong Kong,HK,HKD,Common Stock,BMG5700D1065,,,,,,,,,,
337,0367.HK,Chuang's Consortium International Limited,Hong Kong,HK,HKD,Common Stock,BMG2122V1458,,,,,,,,,,
338,0368.HK,Superland Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG8588F1028,,,,,,,,,,
339,0369.HK,Wing Tai Properties Limited,Hong Kong,HK,HKD,Common Stock,BMG9716V1000,,,,,,,,,,
340,0370.HK,China Best Group Holding Limited,Hong Kong,HK,HKD,Common Stock,BMG2111B1752,,,,,,,,,,
341,0371.HK,Beijing Enterprises Water Group Limited,Hong Kong,HK,HKD,Common Stock,BMG0957L1090,,,,,,,,,,
342,0372.HK,PT International Development Corporation Limited,Hong Kong,HK,HKD,Common Stock,BMG7S93G1188,,,,,,,,,,
343,0373.HK,Allied Group Limited,Hong Kong,HK,HKD,Common Stock,HK0000650413,,,,,,,,,,
344,0374.HK,Four Seas Mercantile Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG365451049,,,,,,,,,,
345,0375.HK,YGM Trading Limited,Hong Kong,HK,HKD,Common Stock,HK0375001663,,,,,,,,,,
346,0376.HK,Yunfeng Financial Group Limited,Hong Kong,HK,HKD,Common Stock,HK0000091790,,,,,,,,,,
347,0377.HK,China Huajun Group Limited,Hong Kong,HK,HKD,Common Stock,BMG215AX1039,,,,,,,,,,
348,0379.HK,China Ever Grand Financial Leasing Group Co. Ltd,Hong Kong,HK,HKD,Common Stock,KYG2119F1292,,,,,,,,,,
349,0380.HK,China Pipe Group Limited,Hong Kong,HK,HKD,Common Stock,BMG2162P1077,,,,,,,,,,
350,0381.HK,Kiu Hung International Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG5278S1052,,,,,,,,,,
351,0381-OL.HK,KIU HUNG ENERGY,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
352,0382.HK,Edvantage Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2901A1067,,,,,,,,,,
353,0383.HK,China Medical & HealthCare Group Limited,Hong Kong,HK,HKD,Common Stock,BMG2133H1016,,,,,,,,,,
354,0384.HK,China Gas Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG2109G1033,,,,,,,,,,
355,0385.HK,Chinney Alliance Group Limited,Hong Kong,HK,HKD,Common Stock,BMG2109L1697,,,,,,,,,,
356,0386.HK,China Petroleum & Chemical Corporation,Hong Kong,HK,HKD,Common Stock,CNE1000002Q2,,,Oil & Gas Integrated,Energy,0.58655673,587726454784.0,3.6077142,4.0051427,0.03331,0.27881
357,0387.HK,Leeport (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,BMG542851040,,,,,,,,,,
358,0388.HK,Hong Kong Exchanges and Clearing Limited,Hong Kong,HK,HKD,Common Stock,HK0388045442,,,Financial Data & Stock Exchanges,Financial Services,12.463437,621241630720.0,501.54285,482.785,0.61041,0.96555
359,0389.HK,China Tontine Wines Group Limited,Hong Kong,HK,HKD,Common Stock,BMG215A41075,,,,,,,,,,
360,0390.HK,China Railway Group Limited,Hong Kong,HK,HKD,Common Stock,CNE1000007Z2,,,,,,,,,,
361,0391.HK,Mei Ah Entertainment Group Limited,Hong Kong,HK,HKD,Common Stock,BMG5964A1523,,,,,,,,,,
362,0392.HK,Beijing Enterprises Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0392044647,,,,,,,,,,
363,0393.HK,Glorious Sun Enterprises Limited,Hong Kong,HK,HKD,Common Stock,BMG3939X1002,,,,,,,,,,
364,0396.HK,Hing Lee (HK) Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG451171018,,,,,,,,,,
365,0397.HK,Power Financial Group Limited,Hong Kong,HK,HKD,Common Stock,BMG7210B1090,,,,,,,,,,
366,0398.HK,Oriental Watch Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG6773R1051,,,,,,,,,,
367,0399.HK,Innovative Pharmaceutical Biotech Limited,Hong Kong,HK,HKD,Common Stock,BMG4783W1073,,,,,,,,,,
368,0400.HK,Cogobuy Group,Hong Kong,HK,HKD,Common Stock,KYG225371072,,,,,,,,,,
369,0400-OL.HK,COGOBUY,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
370,0401.HK,Wanjia Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9431A1186,,,,,,,,,,
371,0403.HK,Starlite Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG8438Y1030,,,,,,,,,,
372,0405.HK,Yuexiu Real Estate Investment Trust,Hong Kong,HK,HKD,Common Stock,HK0405033157,,,,,,,,,,
373,0406.HK,Yau Lee Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG9834K1505,,,,,,,,,,
374,0406-OL.HK,YAU LEE HOLD,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
375,0408.HK,Yip's Chemical Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG9842Z1164,,,,,,,,,,
376,0408-OL.HK,YIP'S CHEMICAL,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
377,0410.HK,SOHO China Limited,Hong Kong,HK,HKD,Common Stock,KYG826001003,,,,,,,,,,
378,0411.HK,Lam Soon (Hong Kong) Limited,Hong Kong,HK,HKD,Common Stock,HK0411006957,,,,,,,,,,
379,0412.HK,China Shandong Hi-Speed Financial Group Limited,Hong Kong,HK,HKD,Common Stock,BMG2118Q1006,,,,,,,,,,
380,0413.HK,South China Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG8279G1120,,,,,,,,,,
381,0416.HK,Bank of Jinzhou Co. Ltd,Hong Kong,HK,HKD,Common Stock,CNE1000023B0,,,,,,,,,,
382,0417.HK,Tse Sui Luen Jewellery (International) Limited,Hong Kong,HK,HKD,Common Stock,BMG911231519,,,,,,,,,,
383,0418.HK,Founder Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG3654D1074,,,,,,,,,,
384,0419.HK,Huayi Tencent Entertainment Company Limited,Hong Kong,HK,HKD,Common Stock,KYG4642G1038,,,,,,,,,,
385,0419-OL.HK,JIUHAO HEALTH,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
386,0420.HK,Fountain Set (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,HK0420001817,,,,,,,,,,
387,0422.HK,Vietnam Manufacturing and Export Processing (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG936171019,,,,,,,,,,
388,0423.HK,Hong Kong Economic Times Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG4587A1031,,,,,,,,,,
389,0425.HK,Minth Group Limited,Hong Kong,HK,HKD,Common Stock,KYG6145U1094,,,,,,,,,,
390,0425-OL.HK,MINTH GROUP,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
391,0426.HK,One Media Group Limited,Hong Kong,HK,HKD,Common Stock,KYG6752K1058,,,,,,,,,,
392,0428.HK,Cocoon Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG2365B1037,,,,,,,,,,
393,0431.HK,Greater China Financial Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG407061552,,,,,,,,,,
394,0432.HK,Pacific Century Premium Developments Limited,Hong Kong,HK,HKD,Common Stock,BMG6844T1229,,,,,,,,,,
395,0434.HK,Boyaa Interactive International Limited,Hong Kong,HK,HKD,Common Stock,KYG127751058,,,,,,,,,,
396,0435.HK,Sunlight Real Estate Investment Trust,Hong Kong,HK,HKD,Common Stock,HK0435036626,,,,,,,,,,
397,0436.HK,New Universe Environmental Group Limited,Hong Kong,HK,HKD,Common Stock,KYG6493Q1718,,,,,,,,,,
398,0438.HK,IRICO Group New Energy Company Limited,Hong Kong,HK,HKD,Common Stock,CNE1000003H9,,,,,,,,,,
399,0439.HK,KuangChi Science Limited,Hong Kong,HK,HKD,Common Stock,BMG5326A1062,,,,,,,,,,
400,0440.HK,Dah Sing Financial Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0440001847,,,,,,,,,,
401,0442.HK,Hifood Group Holdings Co. Limited,Hong Kong,HK,HKD,Common Stock,KYG4488W1050,,,,,,,,,,
402,0444.HK,Sincere Watch (Hong Kong) Limited,Hong Kong,HK,HKD,Common Stock,KYG814791268,,,,,,,,,,
403,0445.HK,CIMC-TianDa Holdings Company Limited,Hong Kong,HK,HKD,Common Stock,KYG214331186,,,,,,,,,,
404,0450.HK,Hung Hing Printing Group Limited,Hong Kong,HK,HKD,Common Stock,HK0450001869,,,,,,,,,,
405,0451.HK,GCL New Energy Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG3775G1380,,,,,,,,,,
406,0455.HK,Tianda Pharmaceuticals Limited,Hong Kong,HK,HKD,Common Stock,KYG887471038,,,,,,,,,,
407,0456.HK,New City Development Group Limited,Hong Kong,HK,HKD,Common Stock,KYG648311036,,,,,,,,,,
408,0458.HK,Tristate Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG9074C1082,,,,,,,,,,
409,0459.HK,Midland IC&I Limited,Hong Kong,HK,HKD,Common Stock,KYG6103P1182,,,,,,,,,,
410,0460.HK,Sihuan Pharmaceutical Holdings Group Ltd,Hong Kong,HK,HKD,Common Stock,BMG8162K1137,,,,,,,,,,
411,0464.HK,China Overseas Nuoxin International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2122E1017,,,,,,,,,,
412,0465.HK,Futong Technology Development Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG369921088,,,,,,,,,,
413,0467.HK,United Energy Group Limited,Hong Kong,HK,HKD,Common Stock,BMG9231L1081,,,,,,,,,,
414,0468.HK,Greatview Aseptic Packaging Company Limited,Hong Kong,HK,HKD,Common Stock,KYG407691040,,,,,,,,,,
415,0471.HK,CMMB Vision Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2237A1849,,,,,,,,,,
416,0472.HK,New Silkroad Culturaltainment Limited,Hong Kong,HK,HKD,Common Stock,BMG6479N1011,,,,,,,,,,
417,0472-OL.HK,JLF INVESTMENT,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
418,0474.HK,Aceso Life Science Group Limited,Hong Kong,HK,HKD,Common Stock,KYG0070S1066,,,,,,,,,,
419,0475.HK,Central Development Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG207011019,,,,,,,,,,
420,0475-OL.HK,ZHONG FA ZHAN,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
421,0476.HK,China Dynamics (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,BMG321571025,,,,,,,,,,
422,0480.HK,HKR International Limited,Hong Kong,HK,HKD,Common Stock,KYG4520J1040,,,,,,,,,,
423,0482.HK,Sandmartin International Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG780521263,,,,,,,,,,
424,0483.HK,Bauhaus International (Holdings) Limited,Hong Kong,HK,HKD,Common Stock,KYG1080K1094,,,,,,,,,,
425,0484.HK,Forgame Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG363361083,,,,,,,,,,
426,0484-OL.HK,FORGAME,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
427,0485.HK,China Sinostar Group Company Limited,Hong Kong,HK,HKD,Common Stock,BMG2161L1155,,,,,,,,,,
428,0486.HK,United Company RUSAL International Public Joint-Stock Company,Hong Kong,HK,HKD,Common Stock,JE00B5BCW814,,,,,,,,,,
429,0487.HK,Success Universe Group Limited,Hong Kong,HK,HKD,Common Stock,BMG8550S1089,,,,,,,,,,
430,0488.HK,Lai Sun Development Company Limited,Hong Kong,HK,HKD,Common Stock,HK0000356821,,,,,,,,,,
431,0489.HK,Dongfeng Motor Group Company Limited,Hong Kong,HK,HKD,Common Stock,CNE100000312,,,,,,,,,,
432,0491.HK,Emperor Culture Group Limited,Hong Kong,HK,HKD,Common Stock,BMG3036H1079,,,,,,,,,,
433,0493.HK,GOME Retail Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG3978C1249,,,,,,,,,,
434,0495.HK,Paladin Limited,Hong Kong,HK,HKD,Common Stock,BMG687521317,,,,,,,,,,
435,0496.HK,Kasen International Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5216Q1047,,,,,,,,,,
436,0497.HK,CSI Properties Limited,Hong Kong,HK,HKD,Common Stock,BMG2581C1091,,,,,,,,,,
437,0498.HK,Blue River Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG126341046,,,,,,,,,,
438,0499.HK,Qingdao Holdings International Limited,Hong Kong,HK,HKD,Common Stock,BMG7305Q1024,,,,,,,,,,
439,0499-OL.HK,Qingdao Holdings,Hong Kong,HK,HKD,Common Stock,,,,,,,,,,,
440,0500.HK,Frontier Services Group Limited,Hong Kong,HK,HKD,Common Stock,BMG3729C1001,,,,,,,,,,
441,0503.HK,Lansen Pharmaceutical Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG5380M1033,,,,,,,,,,
442,0505.HK,Xingye Alloy Materials Group Limited,Hong Kong,HK,HKD,Common Stock,KYG9831C1024,,,,,,,,,,
443,0506.HK,China Foods Limited,Hong Kong,HK,HKD,Common Stock,BMG2154F1095,,,,,,,,,,
444,0508.HK,Dingyi Group Investment Limited,Hong Kong,HK,HKD,Common Stock,BMG2763D1074,,,,,,,,,,
445,0509.HK,Century Sunshine Group Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2091K1206,,,,,,,,,,
446,0510.HK,CASH Financial Services Group Limited,Hong Kong,HK,HKD,Common Stock,BMG1932V2128,,,,,,,,,,
447,0511.HK,Television Broadcasts Limited,Hong Kong,HK,HKD,Common Stock,HK0000139300,,,,,,,,,,
448,0512.HK,China Grand Pharmaceutical and Healthcare Holdings Limited,Hong Kong,HK,HKD,Common Stock,BMG210A71016,,,,,,,,,,
449,0513.HK,Continental Holdings Limited,Hong Kong,HK,HKD,Common Stock,HK0000739877,,,,,,,,,,
450,0515.HK,China Silver Technology Holdings Limited,Hong Kong,HK,HKD,Common Stock,KYG2121X1007,,,,,,,,,,
